ID,pace,shooting,passing,dribbling,defending,physic
188791,58,68,72,68,69,61
188793,80,39,59,63,63,72
188821,86,44,59,69,64,74
189035,53,38,34,46,70,73
189209,83,60,67,75,31,44
189267,,,,,,
189278,63,63,68,65,63,72
189412,66,60,63,63,66,71
189437,82,63,67,72,19,55
189447,69,68,56,64,31,71
189464,68,60,69,70,58,70
189510,75,61,72,73,41,56
189541,74,36,57,67,68,74
189544,52,39,50,44,67,75
189594,71,40,64,71,67,56
189776,81,62,63,70,28,67
189893,85,51,55,58,64,79
189920,,,,,,
189936,,,,,,
190195,,,,,,
190485,71,45,71,66,66,68
190491,70,48,47,54,68,78
190530,73,24,52,37,66,72
190634,47,33,51,51,68,74
190648,88,55,61,69,63,69
190745,,,,,,
190883,74,48,61,63,65,72
191068,66,66,49,66,38,71
191443,40,43,50,59,67,75
191673,49,67,71,67,60,60
191843,70,46,55,58,69,76
191910,52,68,62,62,45,78
192009,,,,,,
192026,65,64,69,69,62,73
192114,64,43,51,59,65,77
192201,,,,,,
192259,67,67,68,70,41,60
192319,68,54,69,67,64,68
192328,90,62,61,71,30,58
192363,70,36,53,53,67,76
192449,69,67,67,67,65,73
192559,57,35,41,42,70,74
193030,,,,,,
193097,72,38,60,61,68,72
193141,76,49,63,62,67,77
193211,70,50,61,68,69,65
193244,,,,,,
193303,68,44,62,66,68,70
193350,60,34,44,47,68,69
193369,74,44,58,55,68,77
193461,90,62,62,72,24,54
193504,69,30,53,51,68,71
193510,36,26,49,38,69,74
193537,73,67,61,70,22,57
193683,69,61,68,65,62,58
193735,58,58,67,70,62,72
193757,66,51,68,61,61,68
193768,77,53,67,69,66,69
193860,73,65,65,69,53,68
193974,64,44,59,60,70,74
194085,82,70,52,67,27,73
194091,80,66,67,69,45,65
194319,73,69,62,66,35,68
194329,70,61,68,65,62,69
194372,,,,,,
194717,75,69,69,67,33,60
194783,79,65,58,68,34,62
194851,62,70,61,69,28,59
194925,67,68,50,63,40,73
195020,77,65,66,68,68,83
195258,68,58,64,62,67,75
195838,60,63,69,68,45,65
196072,60,67,71,68,63,69
196688,70,36,57,65,69,57
196885,,,,,,
196952,69,42,64,63,67,68
197166,76,66,58,70,38,69
197424,40,74,52,66,32,55
197496,,,,,,
197953,70,52,66,71,62,65
197954,64,67,68,68,52,68
197975,66,56,63,70,64,76
198017,87,62,60,71,48,75
198024,84,62,63,71,52,59
198033,73,64,69,72,28,48
198046,69,57,65,66,65,63
198133,78,66,69,69,64,77
198230,57,38,56,55,66,82
198250,68,38,57,51,67,73
198288,73,51,65,68,65,72
198355,,,,,,
198394,68,62,69,71,39,53
198429,79,65,54,68,29,65
198437,83,66,48,67,26,68
198511,,,,,,
198638,69,63,71,66,48,65
198704,61,46,72,73,61,52
198749,72,65,68,71,62,62
198856,65,39,56,54,66,75
199236,82,42,64,65,65,75
199277,60,60,69,68,60,63
199283,80,65,68,68,63,67
199286,70,55,66,69,67,69
199319,64,65,64,62,59,82
199339,,,,,,
199347,52,38,44,43,68,74
199516,78,62,64,71,28,64
199741,75,64,60,65,28,72
199840,79,70,63,72,35,55
200292,65,50,63,59,66,72
200440,79,66,64,73,47,60
200542,67,59,66,65,68,69
200672,72,39,52,46,66,79
200689,80,65,66,67,65,78
200746,65,61,66,63,65,71
200841,66,50,65,67,69,68
200922,68,66,57,64,39,80
201026,46,37,35,37,68,82
201061,91,69,54,72,30,74
201083,87,64,60,68,42,73
201138,,,,,,
201304,83,65,60,71,53,72
201374,91,40,55,64,61,63
201451,86,69,59,71,29,72
201526,77,66,61,73,24,60
201530,74,56,69,66,60,72
201873,,,,,,
201890,86,62,64,74,38,56
201925,49,39,44,40,68,76
201936,,,,,,
201971,79,66,63,74,34,68
201999,67,37,59,66,70,74
202002,48,34,50,54,69,65
202040,76,50,68,70,64,66
202077,65,68,55,62,35,80
202084,82,59,65,72,49,66
202154,72,70,64,68,38,66
202164,59,58,58,59,69,79
202175,68,66,59,64,60,69
202220,76,64,53,65,40,80
202238,71,67,66,73,68,75
202451,61,37,43,44,72,66
202456,59,69,50,59,25,77
202474,44,26,45,45,65,79
202489,74,63,66,66,58,63
202517,57,69,57,62,36,74
202526,74,66,61,66,29,68
202676,69,69,60,70,36,62
202756,64,32,57,56,68,73
202814,86,51,62,68,63,66
202889,66,58,67,65,66,75
203026,70,52,59,60,68,72
203043,93,65,58,70,33,65
203173,73,61,70,70,57,39
203216,77,45,61,73,60,68
203308,67,56,65,65,64,79
203315,89,55,59,66,61,71
203393,65,64,67,72,59,75
203398,71,43,58,64,68,74
203423,,,,,,
203491,75,64,63,68,29,70
203570,73,64,65,69,46,69
203593,76,68,71,70,60,63
203699,69,67,62,67,26,71
203746,67,62,69,68,51,63
203780,73,25,54,62,68,67
203798,70,58,68,68,66,73
203803,82,66,57,64,32,71
203859,56,52,52,45,66,81
204092,,,,,,
204153,69,63,63,65,67,79
204332,72,56,62,69,67,76
204352,44,33,46,43,68,74
204353,64,63,63,65,69,71
204474,85,61,63,71,27,52
204677,51,56,66,66,66,69
204690,79,66,56,70,28,59
204731,68,55,67,67,67,66
204761,61,36,47,43,69,72
204840,89,63,65,70,26,47
204846,,,,,,
204847,76,45,55,66,65,66
204863,89,57,62,72,34,51
204920,78,49,60,61,67,72
204939,75,41,63,64,70,71
204966,,,,,,
204992,84,68,54,72,30,69
205073,44,59,60,65,65,79
205086,68,62,71,74,39,55
205089,71,61,73,74,47,47
205157,64,55,67,67,65,62
205215,49,30,54,52,67,75
205330,88,68,65,72,53,74
205496,,,,,,
205559,88,65,60,70,34,72
205588,53,32,51,57,69,67
205603,78,66,59,65,46,74
205674,80,63,63,72,42,57
205753,91,64,59,74,31,64
205955,80,68,58,68,28,57
205990,62,54,67,66,67,67
206018,89,67,58,70,36,65
206083,82,66,59,74,26,51
206145,,,,,,
206147,73,67,54,67,43,72
206379,,,,,,
206402,,,,,,
206440,56,24,48,41,68,75
206485,52,37,60,60,67,73
206538,70,54,61,66,68,72
206549,,,,,,
206563,77,58,64,72,58,69
206604,55,32,38,44,69,74
206631,65,68,70,70,59,63
206654,52,40,49,49,68,74
207440,87,64,65,71,36,53
207507,71,66,51,68,29,68
207531,45,39,49,56,68,74
207552,82,70,45,63,25,73
207660,70,55,62,63,65,75
207711,79,66,62,71,39,58
207739,49,66,51,59,25,72
207744,53,47,57,58,66,86
207745,75,61,63,67,63,71
207815,90,64,60,71,21,49
207892,91,59,58,73,37,66
207926,,,,,,
208024,55,27,45,52,68,77
208169,78,30,50,62,67,75
208247,72,50,57,48,68,78
208316,63,67,72,68,48,63
208384,65,63,63,69,66,70
208462,50,53,59,56,68,73
208616,,,,,,
208630,67,58,70,63,66,69
208631,42,63,75,70,48,56
208766,73,64,66,71,30,57
208769,60,60,62,64,66,75
208828,76,57,59,68,68,70
208856,65,56,65,61,66,70
208861,64,66,63,71,64,79
208862,58,35,55,55,69,67
208865,69,67,69,68,49,63
208923,74,63,70,71,64,71
208965,63,30,45,40,69,76
209061,90,63,61,73,25,61
209281,70,62,70,71,34,56
209332,,,,,,
209371,68,51,61,66,67,71
209417,77,53,68,70,65,74
209430,75,71,62,69,33,68
209444,62,37,46,55,68,74
209618,62,60,67,65,67,69
209637,66,45,49,49,66,79
209892,73,64,69,73,31,49
209958,59,31,46,53,68,72
210020,77,61,62,75,51,59
210028,65,45,59,68,67,79
210182,67,36,50,47,67,76
210236,37,44,54,48,66,77
210280,66,33,52,60,66,73
210380,75,69,58,68,29,74
210385,,,,,,
210466,52,34,54,55,68,75
210475,65,50,57,61,68,80
210532,71,56,55,59,68,80
210566,77,63,66,73,28,47
210579,,,,,,
210743,70,57,66,73,51,60
210833,81,57,62,74,22,45
210868,67,60,65,67,64,72
210917,67,62,66,70,53,67
211005,67,26,41,60,68,76
211021,,,,,,
211033,,,,,,
211057,75,67,63,72,50,64
211177,78,65,65,70,48,68
211209,74,37,58,66,66,63
211270,51,32,43,44,69,76
211288,49,32,48,57,68,68
211292,73,65,52,60,31,74
211365,70,62,69,72,56,67
211506,64,68,70,73,57,59
211626,80,61,66,70,44,62
211691,58,43,59,60,66,77
211946,,,,,,
211952,73,66,64,71,31,65
212024,66,70,66,68,53,72
212047,66,65,64,56,68,74
212054,87,44,53,60,66,70
212104,78,58,63,71,64,67
212121,74,59,67,65,67,73
212126,69,63,66,72,28,53
212192,76,65,62,74,27,52
212208,57,35,56,57,69,74
212238,72,65,66,78,55,51
212377,65,61,64,66,68,70
212454,85,58,62,72,38,61
212506,52,69,55,59,30,64
212516,76,34,58,67,68,72
212518,,,,,,
212592,78,48,59,66,67,77
212618,54,69,52,63,45,80
212643,80,64,62,68,30,64
212714,61,44,61,60,67,76
212807,94,67,61,72,37,58
212817,64,66,48,63,36,73
212992,72,65,62,69,37,74
213007,88,66,63,73,28,59
213010,79,50,59,67,65,71
213102,76,73,63,68,29,69
213110,73,67,47,66,27,74
213136,65,44,59,58,70,63
213348,51,30,38,46,71,69
213404,66,46,61,60,67,76
213418,82,68,53,67,28,65
213559,70,55,62,66,66,78
213573,,,,,,
213588,,,,,,
213692,69,61,69,71,39,47
213729,,,,,,
213746,74,65,68,69,38,62
213902,54,46,59,61,69,71
213905,66,68,53,64,44,71
213933,73,45,58,60,67,70
213938,59,34,50,56,70,62
213952,,,,,,
213954,,,,,,
213990,48,27,40,43,70,70
214012,88,62,60,72,39,57
214029,75,67,58,65,35,72
214038,48,42,41,45,68,73
214153,80,66,64,72,38,66
214258,37,56,66,54,69,73
214266,73,55,65,63,63,66
214274,,,,,,
214331,65,69,48,62,30,72
214338,92,65,60,65,26,71
214355,,,,,,
214408,69,33,44,55,69,69
214440,,,,,,
214459,74,56,69,70,22,32
214533,69,65,67,71,56,66
214572,71,57,65,67,68,73
214662,69,68,65,73,35,61
214724,74,68,58,68,27,64
214776,76,63,65,72,56,71
214807,76,55,68,69,61,69
214882,62,32,46,41,67,77
214907,71,60,66,73,44,64
214916,75,58,66,68,63,65
214918,56,66,69,71,52,71
214930,67,43,56,55,68,74
214967,83,65,62,69,34,58
214980,69,67,56,64,36,71
214991,67,57,65,68,64,72
214993,56,35,49,59,68,68
215001,32,27,50,32,70,66
215123,,,,,,
215149,79,44,64,69,64,61
215178,65,32,52,50,66,79
215183,36,70,54,60,35,71
215216,63,43,44,45,69,70
215250,,,,,,
215267,41,68,49,60,31,76
215283,46,37,44,50,69,74
215388,81,25,55,62,65,65
215390,51,55,58,54,68,81
215569,70,41,58,54,65,79
215665,74,53,64,68,65,66
215751,52,70,49,68,26,64
215810,76,63,59,73,29,51
215987,67,41,62,61,69,62
216067,77,50,48,57,68,72
216139,76,44,62,67,62,66
216175,,,,,,
216229,65,72,68,68,39,76
216255,82,63,67,71,29,58
216268,80,65,61,72,37,59
216346,87,47,54,70,66,75
216376,77,62,61,73,50,61
216377,54,72,44,52,38,81
216416,73,45,60,70,67,65
216449,59,49,60,65,68,68
216463,73,62,66,70,55,50
216479,69,67,49,66,41,67
216514,81,61,65,70,33,48
216520,67,64,67,66,68,84
216534,85,59,64,69,42,64
216750,,,,,,
216836,65,52,72,69,54,60
217095,,,,,,
217201,64,70,53,66,31,66
217203,33,34,37,41,71,73
217532,86,29,58,68,65,67
217653,55,51,62,59,67,73
217794,86,55,63,69,67,67
217845,78,63,66,71,58,67
217870,67,46,56,64,68,69
217998,70,68,50,69,32,71
218534,78,65,60,73,37,70
218651,78,64,49,67,39,76
218656,73,28,44,50,68,74
219046,79,63,66,69,66,63
219087,74,39,54,60,68,76
219091,72,53,61,62,66,76
219285,64,51,60,55,68,82
219470,53,65,64,64,68,85
219514,63,69,62,68,33,72
219558,87,60,65,70,39,61
219582,45,41,53,42,69,74
219594,67,46,67,66,60,66
219647,66,65,54,65,30,78
219755,66,64,64,68,61,77
219779,88,66,57,71,28,74
219803,64,41,58,64,70,80
219871,74,64,63,74,65,68
219879,75,64,66,73,35,44
219912,73,73,55,67,38,55
220085,77,65,60,71,26,58
220128,76,69,60,70,27,64
220172,88,49,54,65,65,69
220196,72,58,65,72,31,52
220204,73,68,60,69,28,61
220489,56,28,44,53,71,70
220522,73,59,68,71,31,59
220636,58,30,39,43,69,72
220700,61,53,62,63,65,74
220815,75,69,59,71,61,63
220826,37,53,58,57,64,74
220829,69,67,50,65,23,78
220878,73,41,47,48,70,69
220889,79,57,66,71,39,54
220901,,,,,,
220968,56,29,59,64,67,73
221014,60,71,48,65,32,70
221168,73,67,58,67,28,67
221271,64,36,61,65,70,69
221350,81,66,52,68,29,68
221413,73,52,62,66,67,73
221552,59,52,60,64,66,81
221619,69,38,52,62,69,70
221621,46,31,44,51,67,77
221694,66,61,70,74,34,55
221885,65,49,64,65,69,73
221990,47,29,44,44,68,71
221994,85,42,63,70,64,70
222109,77,54,66,69,51,74
222163,81,67,63,70,28,50
222337,69,25,50,53,69,73
222355,72,59,63,68,58,63
222404,68,57,66,69,63,72
222557,73,27,50,49,67,73
222562,,,,,,
222636,67,67,50,67,26,76
222643,46,33,40,39,71,74
222692,69,50,63,65,68,68
222779,,,,,,
222840,81,39,55,66,65,75
222875,82,56,61,73,37,61
222876,,,,,,
222926,83,46,59,68,65,56
222930,64,49,63,62,68,71
222944,60,64,68,67,52,63
223004,73,63,67,71,57,64
223010,79,59,65,71,30,61
223016,66,42,50,48,67,76
223045,75,47,67,70,64,68
223151,92,66,60,73,42,67
223190,69,48,64,70,67,69
223229,72,38,59,59,67,70
223278,60,57,69,67,69,65
223313,64,65,67,70,64,74
223334,78,64,57,69,39,73
223345,79,66,61,73,30,59
223359,73,48,61,73,67,69
223452,79,68,62,71,25,59
223473,49,42,62,62,69,76
223575,58,66,71,71,45,64
223596,72,70,57,69,22,68
223603,,,,,,
223610,67,64,64,73,33,45
223637,88,62,60,73,24,46
223690,,,,,,
223709,,,,,,
223730,66,70,50,62,27,62
223747,72,37,65,69,68,65
223755,74,65,63,74,22,53
223794,92,62,63,70,44,65
223920,59,39,46,44,70,75
223929,85,72,49,68,22,64
223966,79,54,64,66,65,66
223994,68,67,46,67,24,66
224041,,,,,,
224144,83,54,64,72,49,48
224205,76,63,64,70,37,49
224265,59,56,65,67,68,60
224317,83,60,66,71,32,60
224371,76,66,61,71,38,62
224484,79,59,63,72,31,49
224520,85,57,62,74,22,54
224715,65,36,51,45,71,65
224796,62,33,43,49,68,71
224890,74,61,65,72,39,55
224925,66,41,69,73,50,40
224970,80,67,67,75,38,56
225106,65,41,61,61,66,79
225204,65,63,62,64,65,76
225285,36,42,60,67,67,75
225289,75,66,62,71,21,45
225294,82,63,61,73,40,47
225396,57,24,46,44,69,74
225440,91,60,62,73,20,63
225476,78,38,60,71,64,54
225533,76,64,50,67,33,72
225584,84,65,63,73,45,58
225652,67,66,48,70,27,64
225939,82,66,57,72,29,73
225950,79,65,63,74,31,60
225974,59,29,42,43,67,82
226002,67,36,47,52,70,65
226062,74,68,66,70,35,49
226157,67,62,62,67,60,63
226356,71,61,62,73,65,67
226407,43,25,42,40,69,80
226436,75,41,55,66,66,71
226468,70,67,45,65,24,64
226508,78,52,66,66,62,78
226523,65,30,46,55,67,74
226662,76,43,64,66,67,73
226686,60,47,65,63,66,77
226706,79,57,62,72,39,53
226765,86,68,64,74,28,47
226786,,,,,,
226787,81,60,64,73,22,56
226798,65,51,62,65,66,77
226805,46,26,44,48,67,75
227174,81,53,65,71,57,59
227274,82,61,64,71,39,63
227443,44,62,67,68,55,64
227513,85,43,55,62,64,65
227537,70,68,42,54,30,79
227547,78,67,62,73,32,60
227591,80,69,62,72,27,64
227602,75,64,67,71,31,65
227708,51,27,43,44,67,80
227725,65,44,46,52,69,68
227785,78,66,61,72,37,66
227838,80,67,57,72,31,69
227840,65,57,68,66,64,70
227866,69,68,61,65,34,80
227927,74,36,60,69,68,64
227964,88,61,59,74,33,50
228080,74,59,66,73,65,77
228173,73,70,66,68,38,66
228174,63,23,49,51,68,68
228203,74,66,67,69,44,61
228321,83,55,58,66,66,73
228326,71,56,61,70,61,73
228332,65,44,58,62,71,70
228404,75,66,65,73,39,45
228413,,,,,,
228546,85,67,62,69,40,66
228595,64,50,63,64,64,71
228711,91,66,58,71,26,63
228762,77,48,62,69,65,72
228805,61,36,52,57,69,73
228827,80,46,58,67,66,68
228829,58,24,40,46,67,73
228860,,,,,,
228861,74,67,50,64,36,74
228893,31,28,44,40,69,80
229019,80,58,61,72,41,56
229040,71,41,59,63,69,70
229053,70,59,60,67,69,73
229064,74,42,52,66,65,76
229108,67,66,70,67,43,54
229201,57,45,67,64,63,76
229245,61,64,65,64,58,62
229260,83,62,61,71,38,61
229276,76,65,68,68,61,66
229317,71,40,61,61,69,76
229327,65,57,63,64,66,73
229361,64,54,69,68,66,69
229456,72,38,57,65,68,61
229487,85,48,56,67,65,64
229528,73,43,53,56,71,59
229541,,,,,,
229585,66,49,57,56,64,80
229692,,,,,,
229705,67,31,55,59,68,70
229748,85,63,48,65,29,78
229752,77,55,69,68,60,68
229862,58,67,63,71,63,51
229890,77,49,53,68,67,74
229949,86,69,60,70,30,74
230037,75,44,58,61,65,75
230079,92,65,57,74,32,61
230107,72,55,64,71,70,72
230150,78,65,58,75,30,50
230164,,,,,,
230190,66,52,64,59,69,69
230193,70,55,69,58,67,66
230194,75,63,52,56,66,51
230228,52,33,47,38,70,68
230253,63,46,55,62,72,70
230273,64,65,68,60,26,67
230300,81,61,60,74,23,63
230314,,,,,,
230315,,,,,,
230343,74,51,66,60,64,71
230378,54,53,56,54,70,70
230386,58,50,56,48,69,73
230439,67,50,69,63,70,69
230490,72,63,71,68,46,56
230598,73,60,68,71,61,69
230686,68,62,69,70,67,65
230727,,,,,,
230824,73,38,59,68,68,61
230978,77,67,57,66,25,71
231073,,,,,,
231110,35,42,60,46,68,70
231207,67,28,49,55,69,69
231340,79,43,58,59,66,73
231410,74,65,61,76,29,45
231447,89,63,54,74,23,66
231493,73,60,66,71,48,67
231521,74,65,67,71,58,60
231591,77,52,67,68,63,56
231624,80,66,58,65,28,68
231667,73,57,64,72,44,56
231726,81,69,62,72,40,73
231786,76,67,65,71,18,63
231985,72,51,62,66,67,69
232004,56,32,42,42,72,68
232094,80,68,47,66,38,67
232120,79,51,58,67,63,68
232208,64,59,69,73,49,55
232406,69,36,53,60,67,79
232429,60,69,47,67,33,77
232433,53,28,39,49,67,72
232489,81,61,63,69,52,58
232505,,,,,,
232514,70,63,63,72,32,61
232526,69,34,60,62,65,73
232546,67,67,68,72,41,59
232571,74,24,39,45,69,71
232695,38,28,44,43,67,75
232860,69,65,66,65,50,72
232894,70,24,53,46,67,72
232951,89,59,56,73,34,49
233029,79,64,64,72,66,72
233125,74,59,65,75,31,52
233146,79,57,59,67,63,70
233225,67,41,55,57,69,73
233250,72,64,56,66,44,72
233267,,,,,,
233400,63,44,52,58,66,77
233413,65,32,45,49,68,74
233476,84,29,54,73,61,71
233591,75,40,60,60,67,73
233731,77,65,52,70,27,58
233785,71,25,39,48,69,73
233795,86,65,58,70,42,70
234002,65,54,62,55,68,71
234018,68,70,66,68,45,64
234054,,,,,,
234171,74,62,64,68,37,45
234178,62,25,37,42,71,73
234195,71,61,66,69,65,74
234278,63,56,46,53,68,74
234279,72,46,62,66,61,74
234333,84,65,57,75,21,55
234378,59,32,51,53,69,70
234462,,,,,,
234678,87,48,57,68,63,72
234679,67,39,62,69,69,67
234701,70,63,66,68,65,67
234728,65,64,71,68,35,55
234742,74,67,67,70,45,53
234747,64,31,51,58,71,68
234867,80,59,62,73,31,40
234994,,,,,,
235005,87,46,65,74,63,72
235029,74,67,50,69,31,60
235077,81,68,55,69,31,75
235134,66,59,58,67,65,74
235164,63,61,70,67,57,67
235202,75,56,68,67,65,75
235236,73,69,62,72,46,69
235297,77,67,66,70,52,71
235409,70,67,61,71,25,68
235419,76,66,63,75,29,56
235467,79,63,64,74,41,52
235513,70,69,48,57,27,74
235522,66,62,68,73,56,62
235553,52,23,36,33,70,78
235580,48,59,57,61,70,80
235629,,,,,,
235658,65,39,59,60,68,75
235751,68,39,60,61,68,70
235754,73,57,63,70,66,64
235781,57,69,64,63,66,65
235827,77,66,63,68,58,60
235942,67,47,68,71,54,58
236165,85,56,63,74,33,56
236170,74,61,65,74,39,60
236178,61,63,68,68,33,65
236288,80,62,64,70,63,70
236300,77,69,62,72,30,67
236393,79,67,57,67,26,56
236593,78,51,70,75,33,53
236624,70,61,62,78,52,63
236723,82,46,65,68,64,61
236830,72,57,68,73,55,70
236956,77,57,65,71,39,49
237010,76,50,58,66,67,62
237051,91,65,54,72,27,73
237153,87,62,57,74,39,53
237156,83,40,58,72,64,60
237214,62,32,52,46,67,77
237526,76,57,68,70,62,57
237539,86,69,59,77,29,42
237566,78,64,63,67,63,72
237642,79,36,61,67,67,69
237807,77,64,54,66,27,59
237994,76,59,67,72,40,38
238053,89,64,61,71,32,60
238476,64,31,46,50,67,75
238682,67,59,66,67,60,79
238922,74,51,65,68,60,71
238938,73,67,45,65,23,58
238977,49,72,45,55,32,75
239010,70,34,57,60,68,70
239050,61,25,43,44,71,69
239231,84,48,62,66,63,70
239303,78,64,56,66,41,69
239446,75,68,66,69,29,54
239645,54,31,41,41,69,77
239846,,,,,,
239953,81,67,55,70,26,57
239981,69,68,45,70,22,56
240095,71,63,69,65,65,66
240190,69,63,63,67,64,70
240212,,,,,,
240289,65,27,47,47,69,64
240316,70,57,62,72,66,54
240342,74,60,65,77,43,72
240716,60,24,55,55,70,60
240802,78,61,67,72,41,53
241297,61,30,33,54,68,76
241381,71,50,49,64,73,60
241464,63,24,52,51,70,63
241496,83,69,58,68,30,57
241498,86,62,66,68,36,66
241629,75,48,61,68,66,62
241783,44,50,64,67,64,67
241874,70,71,52,64,33,69
242052,73,67,70,70,34,48
242324,70,64,69,71,46,54
242444,78,59,66,76,36,47
242934,,,,,,
243388,78,32,63,69,65,66
243533,68,40,40,46,72,66
243806,70,69,54,67,27,69
244182,82,62,64,77,29,42
244194,65,50,55,67,68,70
244204,70,33,45,56,67,73
244315,70,58,64,68,64,63
244374,58,60,66,67,64,54
244389,77,61,60,71,26,43
244648,60,46,53,54,68,77
244697,72,46,64,67,68,69
245250,74,28,59,63,68,62
245259,48,40,59,56,68,68
245262,77,62,63,71,44,46
245348,74,66,67,72,22,47
245411,75,67,60,70,19,46
245520,63,59,62,67,56,54
12940,32,34,44,34,66,80
18121,45,39,43,40,67,73
18771,,,,,,
45548,69,67,60,62,33,66
51887,63,67,65,65,37,59
52340,32,55,49,45,69,73
52842,31,72,76,63,61,57
53502,35,58,68,63,56,73
122574,61,62,66,65,66,73
122649,,,,,,
131444,48,59,60,64,73,68
135043,,,,,,
135190,58,69,70,68,52,61
135587,,,,,,
136553,45,73,63,58,29,56
137359,48,67,62,58,69,81
137708,62,61,65,61,68,73
137987,33,50,51,42,70,64
138413,46,29,47,47,70,71
138981,67,55,63,67,67,68
139057,73,57,65,66,64,71
139476,,,,,,
140423,43,36,46,36,65,74
140445,60,64,59,66,35,76
140451,76,63,64,68,43,64
142998,,,,,,
146453,84,48,61,67,63,73
146462,45,41,47,41,69,65
146636,,,,,,
146969,57,28,47,44,68,67
149572,66,57,66,68,64,67
150106,38,52,56,56,65,80
152038,75,64,65,68,43,66
152621,57,44,54,51,66,76
152828,68,47,64,69,63,66
155886,,,,,,
156920,,,,,,
157801,66,60,65,68,66,75
158305,60,56,61,65,66,69
159034,40,34,53,45,68,71
159278,78,62,65,69,67,72
159499,65,49,55,61,68,74
161733,36,48,51,43,65,79
162407,55,47,58,60,65,81
162512,49,32,50,47,63,81
162899,55,44,57,60,66,75
162900,43,48,68,64,60,72
162993,61,47,61,63,69,69
163201,,,,,,
163340,40,71,60,64,48,72
163530,40,59,64,62,67,61
163640,48,58,60,46,67,74
163791,,,,,,
163828,69,70,62,66,26,61
163998,51,42,57,53,64,81
164610,49,60,60,61,66,72
164637,48,41,62,53,66,81
165064,47,47,58,52,66,73
166862,54,28,47,44,68,65
167519,74,55,68,66,65,74
169623,48,34,51,45,65,81
169843,47,33,38,43,67,71
170008,,,,,,
170082,64,64,68,63,62,73
170448,,,,,,
170472,71,57,60,66,63,71
170592,61,49,57,58,67,75
170612,63,60,65,64,62,69
