ID,player_positions,age,dob,height_cm,weight_kg,league_id,league_name,club_team_id,club_position,nation_position,nation_jersey_number,player_tags,player_traits,gk,player_face_url
204311,CB,23,10/27/1994,190,96,13,Premier League,7,RES,,,#Strength,Power Header,19,https://cdn.sofifa.net/players/204/311/19_120.png
204385,ST,27,9/14/1990,181,80,353,Liga Profesional,111706,ST,,,,"Finesse Shot, Backs Into Player, Target Forward",17,https://cdn.sofifa.net/players/204/385/19_120.png
204614,LB,27,5/27/1991,170,67,31,Serie A,48,LB,SUB,19,,,17,https://cdn.sofifa.net/players/204/614/19_120.png
204838,ST,27,5/5/1991,188,81,13,Premier League,110,ST,SUB,9,,"Beat Offside Trap, Flair, Power Header",18,https://cdn.sofifa.net/players/204/838/19_120.png
205083,"CM, CDM, RM, LM",29,8/1/1988,178,71,16,Ligue 1,210,RCM,,,,"Flair, Long Passer (AI), Playmaker (AI), Set Play Specialist",19,https://cdn.sofifa.net/players/205/083/19_120.png
205340,CB,28,7/27/1989,182,74,308,Liga Portugal,237,SUB,,,,"Injury Prone, Dives Into Tackles (AI), Long Passer (AI)",17,https://cdn.sofifa.net/players/205/340/19_120.png
205431,ST,25,2/9/1993,189,83,19,Bundesliga,485,LS,,,,Target Forward,18,https://cdn.sofifa.net/players/205/431/19_120.png
205633,"CM, RM",29,4/9/1989,180,80,31,Serie A,1842,CAM,,,,"Beat Offside Trap, Speed Dribbler (AI), Chip Shot (AI)",16,https://cdn.sofifa.net/players/205/633/19_120.png
205693,ST,24,6/22/1994,190,91,19,Bundesliga,1824,RS,,,#Strength,"Avoids Using Weaker Foot, Target Forward",15,https://cdn.sofifa.net/players/205/693/19_120.png
205850,ST,29,11/26/1988,188,85,31,Serie A,1842,RS,,,#Aerial Threat,"Injury Prone, Power Header, Target Forward",18,https://cdn.sofifa.net/players/205/850/19_120.png
205943,CB,28,11/14/1989,184,75,31,Serie A,48,SUB,,,,Long Shot Taker (AI),18,https://cdn.sofifa.net/players/205/943/19_120.png
205988,LB,22,7/12/1995,181,75,13,Premier League,11,SUB,,,,"Injury Prone, Avoids Using Weaker Foot, Speed Dribbler (AI)",17,https://cdn.sofifa.net/players/205/988/19_120.png
206058,"RB, LB",25,10/20/1992,182,78,31,Serie A,45,SUB,SUB,2,,"Early Crosser, Speed Dribbler (AI)",12,https://cdn.sofifa.net/players/206/058/19_120.png
206411,"CM, CAM, LM",28,4/19/1990,186,75,332,Premier League,101047,CAM,,,,Long Shot Taker (AI),19,https://cdn.sofifa.net/players/206/411/19_120.png
206511,"CM, CDM, CAM",24,5/27/1994,184,74,19,Bundesliga,175,LCM,,,#Distance Shooter,Long Shot Taker (AI),18,https://cdn.sofifa.net/players/206/511/19_120.png
206591,"RB, RM",24,4/21/1994,176,67,19,Bundesliga,32,RB,,,,"Flair, Technical Dribbler (AI)",20,https://cdn.sofifa.net/players/206/591/19_120.png
208104,GK,25,7/19/1992,187,76,308,Liga Portugal,1896,GK,,,,"GK Long Throw, Rushes Out Of Goal",77,https://cdn.sofifa.net/players/208/104/19_120.png
208268,"CM, CAM",23,3/3/1995,186,78,31,Serie A,52,SUB,,,,Long Passer (AI),12,https://cdn.sofifa.net/players/208/268/19_120.png
208330,"RW, RM, LW",23,2/5/1995,186,76,53,La Liga,457,SUB,SUB,18,,"Diver, Flair, Technical Dribbler (AI)",18,https://cdn.sofifa.net/players/208/330/19_120.png
208450,"RM, LM, CM",22,1/1/1996,178,71,13,Premier League,11,SUB,,,,"Flair, Long Shot Taker (AI), Technical Dribbler (AI), Takes Finesse Free Kicks",18,https://cdn.sofifa.net/players/208/450/19_120.png
208520,RB,28,4/12/1990,183,70,16,Ligue 1,219,RB,,,#Engine,,17,https://cdn.sofifa.net/players/208/520/19_120.png
208777,CM,23,11/10/1994,175,63,308,Liga Portugal,236,SUB,,,,"Flair, Playmaker (AI), Technical Dribbler (AI)",15,https://cdn.sofifa.net/players/208/777/19_120.png
209307,GK,27,12/19/1990,185,89,341,Liga MX,110150,GK,,,,Leadership,77,https://cdn.sofifa.net/players/209/307/19_120.png
209889,"LB, LM, CM",24,12/22/1993,170,71,19,Bundesliga,22,SUB,LB,5,#Acrobat,"Injury Prone, Flair, Long Shot Taker (AI)",17,https://cdn.sofifa.net/players/209/889/19_120.png
210212,"LM, RM, LW",27,11/27/1990,173,70,68,Super Lig,325,LM,,,#Acrobat,"Beat Offside Trap, Selfish, Flair, Speed Dribbler (AI)",17,https://cdn.sofifa.net/players/210/212/19_120.png
210324,"RM, LM, CM",25,7/14/1992,176,70,19,Bundesliga,23,SUB,,,,,15,https://cdn.sofifa.net/players/210/324/19_120.png
210333,"LM, CM, LW",29,10/13/1988,175,65,53,La Liga,100888,LM,,,,"Leadership, Speed Dribbler (AI), Target Forward",16,https://cdn.sofifa.net/players/210/333/19_120.png
210411,"RM, CAM, LM",23,2/9/1995,172,71,308,Liga Portugal,236,RM,,,#Acrobat,"Diver, Selfish, Flair, Long Passer (AI), Technical Dribbler (AI)",19,https://cdn.sofifa.net/players/210/411/19_120.png
210513,CAM,25,1/18/1993,168,67,353,Liga Profesional,1876,SUB,CAM,20,#Acrobat,"Injury Prone, Avoids Using Weaker Foot, Flair, Playmaker (AI), Technical Dribbler (AI)",19,https://cdn.sofifa.net/players/210/513/19_120.png
210665,LB,26,9/27/1991,187,82,19,Bundesliga,112172,SUB,,,,Long Shot Taker (AI),19,https://cdn.sofifa.net/players/210/665/19_120.png
210679,CB,27,1/8/1991,187,82,53,La Liga,467,RCB,,,,Dives Into Tackles (AI),17,https://cdn.sofifa.net/players/210/679/19_120.png
210935,"RW, ST",23,8/1/1994,183,72,31,Serie A,111974,RW,,,,"Long Shot Taker (AI), Takes Finesse Free Kicks",13,https://cdn.sofifa.net/players/210/935/19_120.png
211454,"CDM, CM",25,7/11/1992,181,74,13,Premier League,1,SUB,RDM,17,,Injury Free,17,https://cdn.sofifa.net/players/211/454/19_120.png
211706,CM,25,2/20/1993,177,70,53,La Liga,110062,LCM,,,,,18,https://cdn.sofifa.net/players/211/706/19_120.png
212153,"CDM, CM",24,4/7/1994,190,77,31,Serie A,44,SUB,,,,,15,https://cdn.sofifa.net/players/212/153/19_120.png
212187,"LB, LWB",24,9/30/1993,177,77,19,Bundesliga,100409,LB,,,#Crosser,,19,https://cdn.sofifa.net/players/212/187/19_120.png
212196,"LW, LM",23,2/4/1995,173,69,53,La Liga,450,LW,LW,23,#Dribbler,"Flair, Long Shot Taker (AI), Speed Dribbler (AI), Technical Dribbler (AI)",17,https://cdn.sofifa.net/players/212/196/19_120.png
212213,"RM, RB",25,5/16/1993,173,68,308,Liga Portugal,1896,RM,,,#Engine,"Flair, Technical Dribbler (AI)",19,https://cdn.sofifa.net/players/212/213/19_120.png
212501,"CB, CDM, CM",23,4/15/1995,189,88,13,Premier League,110,SUB,SUB,23,"#Engine, #Strength","Power Free-Kick, Injury Free, Long Passer (AI), Long Shot Taker (AI)",18,https://cdn.sofifa.net/players/212/501/19_120.png
212811,"CM, CDM",24,9/1/1993,184,85,13,Premier League,17,LCM,,,,"Flair, Outside Foot Shot, Technical Dribbler (AI)",18,https://cdn.sofifa.net/players/212/811/19_120.png
212886,"CM, CDM",23,1/28/1995,180,75,16,Ligue 1,72,LCM,,,,"Long Shot Taker (AI), Technical Dribbler (AI), Takes Finesse Free Kicks",18,https://cdn.sofifa.net/players/212/886/19_120.png
212977,"CB, CDM",23,4/14/1995,190,81,19,Bundesliga,166,RCB,,,,,19,https://cdn.sofifa.net/players/212/977/19_120.png
213400,LM,25,2/7/1993,178,68,31,Serie A,47,SUB,RB,4,#Engine,,17,https://cdn.sofifa.net/players/213/400/19_120.png
213432,ST,27,3/14/1991,185,78,308,Liga Portugal,234,ST,,,,Power Header,20,https://cdn.sofifa.net/players/213/432/19_120.png
213732,GK,24,4/7/1994,188,85,67,Premier League,100767,GK,,,,,77,https://cdn.sofifa.net/players/213/732/19_120.png
214026,"LWB, LM, LB",25,8/21/1992,185,73,53,La Liga,110062,LB,LB,17,,Speed Dribbler (AI),18,https://cdn.sofifa.net/players/214/026/19_120.png
214394,"CDM, CM",24,10/16/1993,178,74,353,Liga Profesional,1877,CM,SUB,5,,,21,https://cdn.sofifa.net/players/214/394/19_120.png
214766,CB,29,11/3/1988,185,85,353,Liga Profesional,1877,RCB,,,,"Dives Into Tackles (AI), Power Header",16,https://cdn.sofifa.net/players/214/766/19_120.png
215259,"RM, LM, RW",25,2/4/1993,178,74,31,Serie A,39,SUB,,,#Speedster,Speed Dribbler (AI),18,https://cdn.sofifa.net/players/215/259/19_120.png
215333,ST,27,4/1/1991,189,88,31,Serie A,39,ST,SUB,19,#Strength,,15,https://cdn.sofifa.net/players/215/333/19_120.png
215466,CB,26,11/25/1991,193,87,31,Serie A,48,SUB,,,#Strength,"Dives Into Tackles (AI), Power Header",18,https://cdn.sofifa.net/players/215/466/19_120.png
215871,RM,24,8/11/1993,180,78,13,Premier League,1808,SUB,,,,"Flair, Speed Dribbler (AI)",17,https://cdn.sofifa.net/players/215/871/19_120.png
216065,GK,26,5/10/1992,192,87,31,Serie A,111657,GK,,,,,77,https://cdn.sofifa.net/players/216/065/19_120.png
216189,RB,26,5/14/1992,175,74,53,La Liga,448,SUB,,,#Engine,Beat Offside Trap,18,https://cdn.sofifa.net/players/216/189/19_120.png
216266,RB,22,10/9/1995,180,71,16,Ligue 1,66,SUB,RWB,2,,"Avoids Using Weaker Foot, Dives Into Tackles (AI)",17,https://cdn.sofifa.net/players/216/266/19_120.png
216388,"RW, LW, LM, RM",21,3/12/1997,173,67,16,Ligue 1,72,RW,,,"#Speedster, #Acrobat","Selfish, Flair, Speed Dribbler (AI), Technical Dribbler (AI)",16,https://cdn.sofifa.net/players/216/388/19_120.png
216435,"CM, CDM",23,11/25/1994,170,64,53,La Liga,450,CDM,,,,,18,https://cdn.sofifa.net/players/216/435/19_120.png
216466,LB,24,7/20/1993,176,71,19,Bundesliga,32,LB,,,,"Dives Into Tackles (AI), Technical Dribbler (AI)",19,https://cdn.sofifa.net/players/216/466/19_120.png
216531,ST,25,11/9/1992,187,81,308,Liga Portugal,1896,SUB,,,,"Beat Offside Trap, Finesse Shot, Chip Shot (AI)",20,https://cdn.sofifa.net/players/216/531/19_120.png
216655,CB,26,11/23/1991,180,77,31,Serie A,46,RCB,,,,,18,https://cdn.sofifa.net/players/216/655/19_120.png
216700,"CAM, LM, RM",25,12/15/1992,180,76,353,Liga Profesional,110093,RM,SUB,13,#Dribbler,"Flair, Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",17,https://cdn.sofifa.net/players/216/700/19_120.png
216816,ST,22,7/5/1995,180,81,31,Serie A,110374,ST,,,,"Injury Free, Beat Offside Trap, Power Header",20,https://cdn.sofifa.net/players/216/816/19_120.png
217699,ST,30,6/18/1988,188,83,68,Super Lig,326,ST,,,,"Beat Offside Trap, Flair, Power Header, Target Forward",19,https://cdn.sofifa.net/players/217/699/19_120.png
219391,"CDM, CM",25,3/27/1993,182,75,53,La Liga,467,RDM,,,,,18,https://cdn.sofifa.net/players/219/391/19_120.png
219693,CB,25,3/15/1993,186,86,16,Ligue 1,71,LCB,,,,Injury Free,16,https://cdn.sofifa.net/players/219/693/19_120.png
220523,CB,23,9/23/1994,195,94,13,Premier League,7,SUB,RCB,13,"#Aerial Threat, #Strength",Power Header,17,https://cdn.sofifa.net/players/220/523/19_120.png
220746,"LW, CM",21,7/11/1996,169,68,308,Liga Portugal,234,SUB,,,,"Power Free-Kick, Finesse Shot, Technical Dribbler (AI)",16,https://cdn.sofifa.net/players/220/746/19_120.png
221219,CB,23,7/3/1994,194,80,308,Liga Portugal,234,SUB,,,#Aerial Threat,,19,https://cdn.sofifa.net/players/221/219/19_120.png
221342,"RWB, RM",20,7/12/1997,172,70,19,Bundesliga,36,RB,,,,,17,https://cdn.sofifa.net/players/221/342/19_120.png
222509,"CM, LM, CDM, CAM",21,8/7/1996,179,70,53,La Liga,243,SUB,,,,"Flair, Technical Dribbler (AI)",19,https://cdn.sofifa.net/players/222/509/19_120.png
222709,"CM, CDM",29,5/29/1989,181,77,350,Pro League,112139,LDM,,,,,20,https://cdn.sofifa.net/players/222/709/19_120.png
222994,"CDM, CM",24,1/19/1994,176,79,4,Jupiler Pro League,231,LCM,,,,"Injury Free, Avoids Using Weaker Foot, Dives Into Tackles (AI)",19,https://cdn.sofifa.net/players/222/994/19_120.png
223197,ST,21,5/10/1997,185,75,53,La Liga,483,SUB,,,,"Long Shot Taker (AI), Backs Into Player",18,https://cdn.sofifa.net/players/223/197/19_120.png
223627,ST,29,3/23/1989,190,86,350,Pro League,112387,LS,,,#Strength,"Power Free-Kick, Beat Offside Trap, Leadership, Power Header",18,https://cdn.sofifa.net/players/223/627/19_120.png
223874,"CAM, CDM, CM",23,12/7/1994,173,70,16,Ligue 1,71,CAM,,,,Playmaker (AI),16,https://cdn.sofifa.net/players/223/874/19_120.png
223952,GK,25,4/4/1993,192,85,53,La Liga,1860,GK,,,,Comes For Crosses,77,https://cdn.sofifa.net/players/223/952/19_120.png
223959,"CM, CDM",22,2/11/1996,168,64,13,Premier League,1,RDM,SUB,14,,"Power Free-Kick, Long Shot Taker (AI), Playmaker (AI)",15,https://cdn.sofifa.net/players/223/959/19_120.png
224031,"RM, RB, LB",25,10/17/1992,185,85,31,Serie A,46,RM,,,,"Long Shot Taker (AI), Speed Dribbler (AI)",16,https://cdn.sofifa.net/players/224/031/19_120.png
224458,"LW, ST",21,12/4/1996,178,73,13,Premier League,110,LW,,,#Acrobat,"Injury Free, Speed Dribbler (AI)",18,https://cdn.sofifa.net/players/224/458/19_120.png
225161,CB,21,1/5/1997,184,79,53,La Liga,243,SUB,,,,Injury Prone,18,https://cdn.sofifa.net/players/225/161/19_120.png
225309,"CAM, CM",21,10/27/1996,180,73,19,Bundesliga,10029,SUB,,,,Selfish,19,https://cdn.sofifa.net/players/225/309/19_120.png
225711,"CB, LB",22,5/4/1996,186,79,19,Bundesliga,22,LCB,,,,Long Passer (AI),16,https://cdn.sofifa.net/players/225/711/19_120.png
226377,"CAM, LM, RM",25,6/13/1993,172,75,353,Liga Profesional,1876,CAM,,,"#Dribbler, #Acrobat","Avoids Using Weaker Foot, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",18,https://cdn.sofifa.net/players/226/377/19_120.png
226379,GK,32,2/5/1986,187,84,353,Liga Profesional,111711,GK,,,,"Leadership, Puncher",77,https://cdn.sofifa.net/players/226/379/19_120.png
226753,GK,22,4/2/1996,187,93,10,Eredivisie,245,GK,,,,Rushes Out Of Goal,77,https://cdn.sofifa.net/players/226/753/19_120.png
226766,"LM, RM, CAM",22,10/21/1995,165,58,63,Super League,280,LM,,,"#Speedster, #Acrobat","Diver, Flair, Technical Dribbler (AI)",19,https://cdn.sofifa.net/players/226/766/19_120.png
228251,CM,22,6/19/1996,186,77,31,Serie A,52,SUB,LCM,16,,,18,https://cdn.sofifa.net/players/228/251/19_120.png
229237,CB,22,7/19/1995,187,85,19,Bundesliga,22,RCB,LCB,5,,,16,https://cdn.sofifa.net/players/229/237/19_120.png
229406,"CAM, RM, LM, CM",24,7/10/1993,183,77,308,Liga Portugal,1896,LCM,,,,"Long Shot Taker (AI), Takes Finesse Free Kicks",17,https://cdn.sofifa.net/players/229/406/19_120.png
230184,"LB, LM",30,2/29/1988,168,65,7,Serie A,1035,LB,,,#Acrobat,"Long Throw-in, Early Crosser",19,https://cdn.sofifa.net/players/230/184/19_120.png
230269,"CAM, CF",34,2/29/1984,174,71,7,Serie A,1048,CAM,SUB,18,#Acrobat,"Diver, Flair, Technical Dribbler (AI)",19,https://cdn.sofifa.net/players/230/269/19_120.png
230360,"RB, RW, CM",30,2/29/1988,176,75,7,Serie A,1629,RB,SUB,16,,"Early Crosser, Chip Shot (AI)",16,https://cdn.sofifa.net/players/230/360/19_120.png
230431,"CDM, CM",26,2/29/1992,187,85,7,Serie A,1048,RDM,SUB,17,#Strength,"Long Passer (AI), Takes Finesse Free Kicks",18,https://cdn.sofifa.net/players/230/431/19_120.png
230938,CM,21,12/19/1996,183,76,31,Serie A,47,RCM,CM,14,#Engine,Injury Free,18,https://cdn.sofifa.net/players/230/938/19_120.png
230988,"CAM, CM",22,8/29/1995,177,70,308,Liga Portugal,234,SUB,,,,"Playmaker (AI), Technical Dribbler (AI)",17,https://cdn.sofifa.net/players/230/988/19_120.png
231281,RB,19,10/7/1998,180,69,13,Premier League,9,RB,SUB,22,,"Early Crosser, Long Passer (AI)",18,https://cdn.sofifa.net/players/231/281/19_120.png
232097,"RW, CM, LW",21,6/18/1997,180,67,19,Bundesliga,34,RW,,,"#Dribbler, #Acrobat","Flair, Technical Dribbler (AI)",19,https://cdn.sofifa.net/players/232/097/19_120.png
232244,CDM,21,2/25/1997,168,70,19,Bundesliga,36,RDM,,,,"Injury Free, Dives Into Tackles (AI), Long Shot Taker (AI)",17,https://cdn.sofifa.net/players/232/244/19_120.png
234906,"CM, LW, CAM",20,6/30/1998,175,70,16,Ligue 1,66,LCM,,,,"Finesse Shot, Flair, Playmaker (AI), Technical Dribbler (AI)",17,https://cdn.sofifa.net/players/234/906/19_120.png
235569,"CM, CDM",21,12/28/1996,181,76,16,Ligue 1,66,RCM,,,,"Flair, Technical Dribbler (AI)",16,https://cdn.sofifa.net/players/235/569/19_120.png
237239,"CM, CAM, LM",22,7/2/1995,172,64,53,La Liga,1853,LM,,,#FK Specialist,"Long Shot Taker (AI), Takes Finesse Free Kicks",18,https://cdn.sofifa.net/players/237/239/19_120.png
239818,CB,21,5/14/1997,186,82,308,Liga Portugal,234,RCB,SUB,13,,,16,https://cdn.sofifa.net/players/239/818/19_120.png
242348,"ST, RM",24,12/30/1993,188,82,53,La Liga,449,SUB,,,"#Poacher, #Clinical Finisher",,18,https://cdn.sofifa.net/players/242/348/19_120.png
50542,ST,35,10/7/1982,171,65,13,Premier League,1943,SUB,,,,"Injury Free, Beat Offside Trap, Selfish",18,https://cdn.sofifa.net/players/050/542/19_120.png
110376,"ST, CF",32,9/24/1985,180,72,2012,Super League,111768,SUB,,,,"Finesse Shot, Team Player, Chip Shot (AI), Takes Finesse Free Kicks",16,https://cdn.sofifa.net/players/110/376/19_120.png
115533,GK,34,9/8/1983,194,89,16,Ligue 1,69,SUB,,,,,76,https://cdn.sofifa.net/players/115/533/19_120.png
124635,"CDM, CB",32,3/3/1986,187,82,68,Super Lig,326,LDM,RDM,15,#Tactician ,"Leadership, Team Player",19,https://cdn.sofifa.net/players/124/635/19_120.png
134779,"ST, RW, LW",32,8/2/1985,181,84,16,Ligue 1,59,RW,,,,"Playmaker (AI), Team Player",16,https://cdn.sofifa.net/players/134/779/19_120.png
134820,CDM,33,6/25/1985,175,74,50,Premiership,78,RDM,,,,"Leadership, Team Player",18,https://cdn.sofifa.net/players/134/820/19_120.png
135451,GK,37,2/15/1981,191,95,13,Premier League,1795,SUB,,,,"Puncher, GK Long Throw, Cautious With Crosses",76,https://cdn.sofifa.net/players/135/451/19_120.png
135697,ST,35,6/9/1983,174,72,53,La Liga,452,SUB,,,,"Leadership, Team Player",19,https://cdn.sofifa.net/players/135/697/19_120.png
137809,"ST, CAM",34,6/11/1984,171,72,68,Super Lig,327,SUB,,,,"Beat Offside Trap, Flair",18,https://cdn.sofifa.net/players/137/809/19_120.png
138699,"CM, CAM",32,4/12/1986,179,73,31,Serie A,189,LCM,CAM,15,,"Power Free-Kick, Leadership, Flair, Long Shot Taker (AI), Playmaker (AI), Set Play Specialist",18,https://cdn.sofifa.net/players/138/699/19_120.png
139668,GK,35,2/7/1983,188,83,31,Serie A,110556,GK,,,,"Injury Prone, Puncher, GK Long Throw, Comes For Crosses",76,https://cdn.sofifa.net/players/139/668/19_120.png
139860,CB,34,4/2/1984,175,78,16,Ligue 1,66,LCB,,,,Team Player,17,https://cdn.sofifa.net/players/139/860/19_120.png
140233,GK,32,7/13/1985,185,78,4,Jupiler Pro League,232,GK,GK,13,,GK Long Throw,75,https://cdn.sofifa.net/players/140/233/19_120.png
140620,CB,32,10/30/1985,187,85,31,Serie A,1842,RCB,,,,,19,https://cdn.sofifa.net/players/140/620/19_120.png
142966,"CAM, CM, LM, ST",34,5/19/1984,179,77,353,Liga Profesional,110404,LM,,,,"Technical Dribbler (AI), Set Play Specialist, Takes Finesse Free Kicks",18,https://cdn.sofifa.net/players/142/966/19_120.png
146701,CB,33,10/25/1984,188,82,53,La Liga,467,SUB,,,,"Power Free-Kick, Injury Prone, Long Passer (AI)",17,https://cdn.sofifa.net/players/146/701/19_120.png
148711,CB,37,2/13/1981,195,91,308,Liga Portugal,234,RES,,,"#Aerial Threat, #Strength","Leadership, Power Header, Team Player",18,https://cdn.sofifa.net/players/148/711/19_120.png
148803,ST,34,8/12/1983,186,83,10,Eredivisie,245,ST,,,,"Finesse Shot, Target Forward",17,https://cdn.sofifa.net/players/148/803/19_120.png
152747,"RM, LM",31,4/16/1987,165,63,13,Premier League,1796,RM,,,,"Avoids Using Weaker Foot, Speed Dribbler (AI)",19,https://cdn.sofifa.net/players/152/747/19_120.png
152916,"RM, LM",34,1/1/1984,174,72,341,Liga MX,1882,RM,,,,"Diver, Avoids Using Weaker Foot, Outside Foot Shot, Technical Dribbler (AI)",17,https://cdn.sofifa.net/players/152/916/19_120.png
152996,"CDM, CM",31,6/16/1987,175,74,19,Bundesliga,166,SUB,,,#Engine,Leadership,16,https://cdn.sofifa.net/players/152/996/19_120.png
152997,ST,34,5/16/1984,174,73,353,Liga Profesional,110404,LS,,,,"Leadership, Finesse Shot, Power Header, Team Player",19,https://cdn.sofifa.net/players/152/997/19_120.png
152999,"ST, LW",36,2/5/1982,176,70,31,Serie A,189,RS,,,,"Finesse Shot, Technical Dribbler (AI)",23,https://cdn.sofifa.net/players/152/999/19_120.png
153177,"ST, CF, CAM, LM",31,3/18/1987,176,72,353,Liga Profesional,1877,CAM,,,,"Selfish, Finesse Shot, Flair, Long Shot Taker (AI), Technical Dribbler (AI), Takes Finesse Free Kicks",18,https://cdn.sofifa.net/players/153/177/19_120.png
154472,ST,36,4/22/1982,188,72,53,La Liga,1860,ST,,,#Strength,Power Header,19,https://cdn.sofifa.net/players/154/472/19_120.png
155887,"CDM, CM, CB",30,7/31/1987,188,79,39,Major League Soccer,111651,CDM,CDM,4,,"Leadership, Long Passer (AI), Team Player",21,https://cdn.sofifa.net/players/155/887/19_120.png
155984,"CDM, CM",32,5/5/1986,181,78,53,La Liga,1860,SUB,,,,,21,https://cdn.sofifa.net/players/155/984/19_120.png
156092,GK,41,6/30/1977,180,85,,,,,GK,1,,"Injury Prone, Puncher, Comes For Crosses",76,https://cdn.sofifa.net/players/156/092/19_120.png
156432,ST,34,3/5/1984,192,85,189,Super League,900,LS,,,#Strength,"Injury Prone, Leadership, Finesse Shot, Power Header, Backs Into Player, Target Forward",9,https://cdn.sofifa.net/players/156/432/19_120.png
156433,GK,35,9/18/1982,188,82,341,Liga MX,1882,GK,SUB,12,,"GK Long Throw, Comes For Crosses",76,https://cdn.sofifa.net/players/156/433/19_120.png
157304,"CB, LB",32,11/14/1985,183,80,53,La Liga,241,SUB,SUB,3,,"Power Free-Kick, Injury Prone, Dives Into Tackles (AI), Power Header",18,https://cdn.sofifa.net/players/157/304/19_120.png
162131,ST,33,2/26/1985,191,92,13,Premier League,18,SUB,,,"#Aerial Threat, #Strength","Power Header, Target Forward",11,https://cdn.sofifa.net/players/162/131/19_120.png
